Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_CC_DIRECT	GO:0031514~motile cilium	14	5.46875	7.905523287662242E-11	ADGB, SPAG17, DNAH11, DNAH5, CFAP70, DNAJB13, IQCG, IFT81, IQUB, ZBBX, CFAP36, CCDC181, TEKT3, MNS1	190	120	20624	12.663859649122806	1.8261752665615916E-8	1.826175879449978E-8	1.69178198355972E-8
GOTERM_CC_DIRECT	GO:0005930~axoneme	13	5.078125	1.4653733835652126E-9	DNAH11, DNAH5, IFT172, CFAP70, DNAH6, DNAJB13, SPATA4, RPGRIP1L, LCA5L, CFAP36, WDPCP, MNS1, IFT57	190	123	20624	11.472486093281987	3.3850119329770223E-7	1.6925062580178207E-7	1.5679495204147775E-7
GOTERM_BP_DIRECT	GO:0060271~cilium assembly	16	6.25	3.5438697146757756E-9	DNAH5, IFT172, ARL3, CFAP70, RFX3, FAM161A, IFT81, TMEM67, IQUB, TMEM107, CFAP47, TEKT3, WDPCP, IFT57, CFAP53, CLUAP1	180	229	19414	7.535759340126153	3.0406356309464755E-6	3.0370963454771395E-6	3.0052015180450577E-6
GOTERM_CC_DIRECT	GO:0005929~cilium	16	6.25	7.078102530696268E-9	DNAH7, DNAH5, IFT172, ARL3, RPGRIP1L, MLF1, LZTFL1, FAM161A, IFT81, CFAP47, CFAP36, DYNLRB2, WDPCP, IFT57, CFAP53, CLUAP1	190	242	20624	7.176685515441496	1.6350403577725103E-6	5.450138948636126E-7	5.049046471896671E-7
GOTERM_BP_DIRECT	GO:0003341~cilium movement	8	3.125	2.695927631984003E-7	DNAH11, DNAH7, DNAH5, CFAP70, ZBBX, ZMYND10, TTC29, CFAP53	180	48	19414	17.975925925925928	2.3128387178716903E-4	1.1552049903051453E-4	1.1430733159612172E-4
GOTERM_CC_DIRECT	GO:0036126~sperm flagellum	9	3.515625	3.855698050825896E-7	SPEF2, CFAP70, CCDC181, DNAJB13, TEKT3, MNS1, TTC29, TCP11, IQCG	190	74	20624	13.201706970128024	8.906267582942107E-5	2.2266656243519548E-5	2.0627984571918543E-5
GOTERM_CC_DIRECT	GO:0002177~manchette	6	2.34375	6.421917771248579E-7	SPAG17, SPEF2, MEIG1, CCDC181, LZTFL1, IQCG	190	19	20624	34.27811634349031	1.4833534536562443E-4	2.9669260103168438E-5	2.7485808060943918E-5
GOTERM_CC_DIRECT	GO:0005874~microtubule	15	5.859375	1.9237618091418276E-6	SPAG17, DNAH11, DNAH7, DNAH5, LRRC49, DNAH6, DCDC1, TPPP3, KATNAL1, KATNAL2, KIF4A, CCDC181, DYNLRB2, NEK2, DNAL1	190	325	20624	5.009878542510121	4.442906790248502E-4	7.406482965196036E-5	6.861417119272517E-5
GOTERM_BP_DIRECT	GO:0044782~cilium organization	6	2.34375	2.8824327344685495E-6	ARMC2, FAM161A, WDPCP, MNS1, TTC29, IQCG	180	25	19414	25.88533333333333	0.0024700751819565214	8.234149511465157E-4	8.1476765294311E-4
GOTERM_BP_DIRECT	GO:0007288~sperm axoneme assembly	6	2.34375	5.213752579792198E-6	ARMC2, SPEF2, MEIG1, CFAP47, MNS1, IQCG	180	28	19414	23.11190476190476	0.004463420573633137	0.0011170464902204784	0.0011053155469159459
GOTERM_BP_DIRECT	GO:0042073~intraciliary transport	6	2.34375	1.2129338852069818E-5	IFT81, IFT172, ARL3, WDPCP, IFT57, LCA5L	180	33	19414	19.61010101010101	0.010353070023195965	0.002078968679244767	0.002057135869311041
GOTERM_MF_DIRECT	GO:0045505~dynein intermediate chain binding	6	2.34375	3.085930678093366E-5	SPTBN5, DNAH11, DNAH7, DNAH5, DNAH6, DYNLRB2	184	38	18945	16.257151029748286	0.008297525312211063	0.008362872137633022	0.00808513837660462
GOTERM_MF_DIRECT	GO:0004672~protein kinase activity	14	5.46875	8.258492583119847E-5	CDKL2, GUCY2C, NEK5, DAPK1, ULK4, GUCY2F, MAPK15, MYLK, STK33, MAP3K19, NEK2, CAMK2G, CDKL1, NEK11	184	378	18945	3.8134057971014497	0.022052069108205008	0.011190257450127392	0.010818625283886999
GOTERM_CC_DIRECT	GO:0097224~sperm connecting piece	4	1.5625	1.1839694852689422E-4	SPATA6L, CFAP47, DNAJB13, SPATA6	190	11	20624	39.47177033492823	0.026980654136742444	0.003907099301387509	0.003619563854965052
GOTERM_CC_DIRECT	GO:0097228~sperm principal piece	5	1.953125	2.2707009318916172E-4	CATSPERD, IFT81, IFT172, EFCAB2, ENKUR	190	33	20624	16.44657097288676	0.05110691527472644	0.0065566489408370445	0.006074124992810076
GOTERM_CC_DIRECT	GO:0035869~ciliary transition zone	5	1.953125	2.5551337662896485E-4	TMEM67, TMEM107, CFAP36, RPGRIP1L, CDKL1	190	34	20624	15.962848297213622	0.05732257868081836	0.006558176666810098	0.006075540288733164
GOTERM_CC_DIRECT	GO:0005879~axonemal microtubule	5	1.953125	3.952372182076082E-4	TEKT3, MNS1, RPGRIP1L, CFAP53, ENKUR	190	38	20624	14.282548476454293	0.08727244082746433	0.00912997974059575	0.008458076469642814
GOTERM_MF_DIRECT	GO:0005524~ATP binding	30	11.71875	4.012464478174584E-4	GUCY2C, ABCD2, DNAH7, DNAH5, ULK4, DNAH6, GUCY2F, MYLK, STK33, ERBB4, NEK2, CAMK2G, CDKL2, DNAH11, DAPK1, NEK5, ABCC6, MAT1A, MAPK15, NLRP10, KATNAL1, KATNAL2, KIF4A, MAP3K19, ALPK3, IDNK, TRIP13, GALK2, CDKL1, NEK11	184	1543	18945	2.0018526867480064	0.10269394937305443	0.03624592911951041	0.03504218977605803
GOTERM_CC_DIRECT	GO:0030992~intraciliary transport particle B	4	1.5625	4.6854985501036206E-4	IFT81, IFT172, IFT57, CLUAP1	190	17	20624	25.540557275541794	0.10260609847739732	0.009286333761813247	0.00860292391787028
GOTERM_BP_DIRECT	GO:0035720~intraciliary anterograde transport	4	1.5625	4.7654376835674846E-4	IFT81, IFT172, IFT57, CLUAP1	180	17	19414	25.37777777777778	0.335667171616174	0.06806633491362224	0.06735151926108712
GOTERM_CC_DIRECT	GO:0032391~photoreceptor connecting cilium	5	1.953125	4.824069486656232E-4	SPTBN5, FAM161A, ARL3, RPGRIP1L, IFT57	190	40	20624	13.568421052631578	0.10547541567809715	0.009286333761813247	0.00860292391787028
GOTERM_CC_DIRECT	GO:0005737~cytoplasm	74	28.90625	6.08221742267415E-4	OSCP1, CNTF, SPEF2, FRMPD2, DUSP19, TTC29, MYLK, SALL4, EFCAB2, CFAP47, NEK2, CDKL2, CCDC78, DAPK1, LRRC49, LMNTD1, RPGRIP1L, LZTFL1, MLF1, IQCG, CYP2A6, TXLNB, KATNAL1, ESPL1, KATNAL2, IFT81, PIH1D2, WDPCP, MNS1, ZMYND10, CARD14, SKAP1, CDKL1, CERKL, SPTBN5, ARL3, TTC41P, DNAH5, CRIP3, NPAS2, CST4, CST2, STK33, CST1, ALS2CL, PPP1R7, UBD, RDH10, CCDC181, STAP1, CAMK2G, STOX1, CAP2, DNAH11, ZNF185, MAPK15, DCDC1, VEGFA, REEP1, IRAK1BP1, TPPP3, NLRP10, KIF4A, GIPC2, CFAP36, DYNLRB2, PLCH1, MYCBPAP, GALK2, CAPS, DZIP3, DNAL1, LGMN, NEK11	190	5687	20624	1.412432787613486	0.13111280054117447	0.010807632497213298	0.010012265603478985
GOTERM_MF_DIRECT	GO:0008569~ATP-dependent microtubule motor activity, minus-end-directed	4	1.5625	6.501680268516171E-4	DNAH11, DNAH7, DNAH5, DNAH6	184	18	18945	22.880434782608695	0.16104856534688228	0.044048883819197054	0.042586005758780916
GOTERM_CC_DIRECT	GO:0097728~9+0 motile cilium	3	1.171875	8.203522911980233E-4	DNAH11, DNAH5, ENKUR	190	5	20624	65.12842105263158	0.17269276768062347	0.013535812804767384	0.01253967073688407
GOTERM_BP_DIRECT	GO:0030185~nitric oxide transport	3	1.171875	8.300936958398045E-4	HBB, HBA2, HBA1	180	5	19414	64.71333333333332	0.5095913027706194	0.10162718533353035	0.10055992201030774
GOTERM_CC_DIRECT	GO:0097542~ciliary tip	5	1.953125	9.701859861872187E-4	IFT81, IFT172, DYNLRB2, IFT57, CLUAP1	190	48	20624	11.307017543859649	0.20086209315548442	0.014893139226857475	0.013797107335703463
GOTERM_CC_DIRECT	GO:0036064~ciliary basal body	8	3.125	0.0010315594269684832	FAM161A, IFT81, IFT172, CFAP70, RPGRIP1L, IFT57, MAPK15, MLF1	190	171	20624	5.078239458294861	0.21212294075550142	0.014893139226857475	0.013797107335703463
GOTERM_BP_DIRECT	GO:0007224~smoothened signaling pathway	6	2.34375	0.0012008191834016785	IFT172, ARL3, IQUB, WDPCP, IFT57, CLUAP1	180	86	19414	7.524806201550388	0.6433220334374096	0.1286377550219048	0.12728683344057792
GOTERM_MF_DIRECT	GO:0004712~protein serine/threonine/tyrosine kinase activity	13	5.078125	0.0012131880357142007	CDKL2, NEK5, DAPK1, ULK4, MAPK15, STK33, ERBB4, MAP3K19, ALPK3, NEK2, CAMK2G, CDKL1, NEK11	184	440	18945	3.0420578063241104	0.2794638035874192	0.06575479153570968	0.06357105307142412
GOTERM_BP_DIRECT	GO:0007018~microtubule-based movement	6	2.34375	0.0013998394166680004	DNAH11, DNAH7, DNAH5, KIF4A, DNAH6, DYNLRB2	180	89	19414	7.271161048689138	0.6993786116377345	0.1308491571082702	0.12947501193443772
GOTERM_BP_DIRECT	GO:0036158~outer dynein arm assembly	4	1.5625	0.0015268279709249731	LRRC49, DNAH5, ZMYND10, DNAL1	180	25	19414	17.256888888888888	0.7304548862170195	0.1308491571082702	0.12947501193443772
GOTERM_BP_DIRECT	GO:0030317~flagellated sperm motility	6	2.34375	0.001869434832010809	DNAH11, CATSPERD, DNAH5, TEKT3, LZTFL1, ENKUR	180	95	19414	6.811929824561403	0.7992060900288669	0.14564596827575121	0.1441164306859242
GOTERM_CC_DIRECT	GO:0030286~dynein complex	4	1.5625	0.001884187938657044	DNAH11, DNAH7, DNAH5, DNAH6	190	27	20624	16.081091617933723	0.3531610758988668	0.025602789048810422	0.02371860111015338
GOTERM_CC_DIRECT	GO:0005813~centrosome	14	5.46875	0.0022662726715927902	CDKL2, ARL3, RPGRIP1L, ESPL1, FAM161A, KATNAL1, IFT81, TMEM67, DYNLRB2, NEK2, IFT57, CLUAP1, STOX1, NEK11	190	567	20624	2.680181936322287	0.40791382686625954	0.029083832618774143	0.02694346398449206
GOTERM_BP_DIRECT	GO:0044458~motile cilium assembly	4	1.5625	0.0026056897348300887	SPAG17, ZMYND10, IFT57, SPATA6	180	30	19414	14.380740740740743	0.8933923076264125	0.18608967522911551	0.18413540792799296
GOTERM_MF_DIRECT	GO:0051959~dynein light intermediate chain binding	4	1.5625	0.0029711671262401774	DNAH11, DNAH7, DNAH5, DNAH6	184	30	18945	13.728260869565217	0.5522003012573363	0.12288963174101591	0.11880842625884196
GOTERM_BP_DIRECT	GO:0007283~spermatogenesis	12	4.6875	0.0032360801487808853	ADGB, SPAG17, SPEF2, SPATA6L, KATNAL1, CATSPERD, IFT81, MYCBPAP, TRIP13, SPATA6, LZTFL1, TCP11	180	452	19414	2.8634218289085545	0.9380271605676078	0.2133323605773245	0.21109199739739928
GOTERM_BP_DIRECT	GO:2000117~negative regulation of cysteine-type endopeptidase activity	3	1.171875	0.0036236642215606873	CST2, CST1, CST4	180	10	19414	32.35666666666666	0.9556104288864956	0.22182001699125065	0.21949051856310448
GOTERM_MF_DIRECT	GO:0043177~organic acid binding	3	1.171875	0.003968495391767751	HBB, HBA2, HBA1	184	10	18945	30.888586956521735	0.658232810629426	0.12288963174101591	0.11880842625884196
GOTERM_MF_DIRECT	GO:0031720~haptoglobin binding	3	1.171875	0.003968495391767751	HBB, HBA2, HBA1	184	10	18945	30.888586956521735	0.658232810629426	0.12288963174101591	0.11880842625884196
GOTERM_BP_DIRECT	GO:0006468~protein phosphorylation	13	5.078125	0.0041749162625886235	CDKL2, GUCY2C, NEK5, DAPK1, ULK4, GUCY2F, MYLK, MAP3K19, ALPK3, NEK2, CAMK2G, CDKL1, NEK11	180	536	19414	2.6158996683250413	0.9723899783426648	0.23852688246923	0.23602193271167685
GOTERM_MF_DIRECT	GO:0008017~microtubule binding	9	3.515625	0.004216281976396188	REEP1, KATNAL1, FAM161A, KATNAL2, ARL3, KIF4A, CCDC181, SPATA4, DCDC1	184	264	18945	3.510066699604743	0.680437625973984	0.12288963174101591	0.11880842625884196
GOTERM_CC_DIRECT	GO:0031838~haptoglobin-hemoglobin complex	3	1.171875	0.004351368962218961	HBB, HBA2, HBA1	190	11	20624	29.603827751196174	0.634818036575494	0.05025831151362901	0.04655964789574288
GOTERM_CC_DIRECT	GO:0036157~outer dynein arm	3	1.171875	0.004351368962218961	DNAH5, CFAP70, DNAL1	190	11	20624	29.603827751196174	0.634818036575494	0.05025831151362901	0.04655964789574288
GOTERM_MF_DIRECT	GO:0019825~oxygen binding	4	1.5625	0.005008515247435425	ADGB, HBB, HBA2, HBA1	184	36	18945	11.440217391304348	0.7422324250567305	0.12288963174101591	0.11880842625884196
GOTERM_MF_DIRECT	GO:0004601~peroxidase activity	4	1.5625	0.005412174749391986	GPX8, HBB, HBA2, HBA1	184	37	18945	11.1310223266745	0.7689811289934991	0.12288963174101591	0.11880842625884196
GOTERM_MF_DIRECT	GO:0004674~protein serine/threonine kinase activity	11	4.296875	0.005441607309565281	CDKL2, STK33, NEK5, DAPK1, MAP3K19, ULK4, ALPK3, NEK2, MAPK15, NEK11, CDKL1	184	398	18945	2.845682215424951	0.7708196502896174	0.12288963174101591	0.11880842625884196
GOTERM_BP_DIRECT	GO:0060287~epithelial cilium movement involved in determination of left/right asymmetry	3	1.171875	0.00616791500483209	DNAH11, RFX3, CFAP53	180	13	19414	24.88974358974359	0.9950504519890172	0.3202844703353625	0.3169209228055862
GOTERM_BP_DIRECT	GO:0007595~lactation	4	1.5625	0.006353367556244063	OXTR, ERBB4, PRLR, VEGFA	180	41	19414	10.52249322493225	0.9957827826561418	0.3202844703353625	0.3169209228055862
GOTERM_CC_DIRECT	GO:0005833~hemoglobin complex	3	1.171875	0.0070706949560726965	HBB, HBA2, HBA1	190	14	20624	23.260150375939848	0.8058515663000163	0.07777764451679967	0.0720537485999789
GOTERM_BP_DIRECT	GO:0015670~carbon dioxide transport	3	1.171875	0.007152510872963828	HBB, HBA2, HBA1	180	14	19414	23.11190476190476	0.9978854357220274	0.34053898989611114	0.33696273445962927
GOTERM_BP_DIRECT	GO:0015671~oxygen transport	3	1.171875	0.009318606509753935	HBB, HBA2, HBA1	180	16	19414	20.222916666666666	0.9996753783708631	0.39930228894295616	0.39510891601356685
GOTERM_BP_DIRECT	GO:0060285~cilium-dependent cell motility	3	1.171875	0.009318606509753935	DNAH7, DNAH6, RFX3	180	16	19414	20.222916666666666	0.9996753783708631	0.39930228894295616	0.39510891601356685
GOTERM_MF_DIRECT	GO:0005344~oxygen transporter activity	3	1.171875	0.01018773051832197	HBB, HBA2, HBA1	184	16	18945	19.305366847826086	0.9370109745960028	0.21237499772809645	0.2053219535231043
GOTERM_CC_DIRECT	GO:0097225~sperm midpiece	4	1.5625	0.01142651818241652	SPEF2, IFT81, IFT172, TCP11	190	51	20624	8.513519091847265	0.9296816060300304	0.11656463522015463	0.10798628544204802
GOTERM_CC_DIRECT	GO:0071682~endocytic vesicle lumen	3	1.171875	0.011606002640967778	HBB, HBA2, HBA1	190	18	20624	18.09122807017544	0.9325700374891237	0.11656463522015463	0.10798628544204802
GOTERM_BP_DIRECT	GO:0060749~mammary gland alveolus development	3	1.171875	0.011738743401755415	ERBB4, PRLR, VEGFA	180	18	19414	17.975925925925925	0.9999601912555763	0.47905252834782813	0.47402163831850436
GOTERM_BP_DIRECT	GO:0003351~epithelial cilium movement	3	1.171875	0.014402971818753735	SPAG17, SPEF2, DNAH5	180	20	19414	16.17833333333333	0.9999960728941972	0.5610612203941796	0.5551690955592349
GOTERM_CC_DIRECT	GO:0097729~9+2 motile cilium	3	1.171875	0.015646201617970888	DNAH11, DNAH5, ENKUR	190	21	20624	15.506766917293234	0.9738222594390559	0.15059469057296979	0.13951196442690708
GOTERM_BP_DIRECT	GO:1905515~non-motile cilium assembly	4	1.5625	0.016414053387069114	IFT172, TMEM107, RPGRIP1L, IFT57	180	58	19414	7.4383141762452105	0.9999993192835783	0.611601902292097	0.6051790118362873
GOTERM_BP_DIRECT	GO:0030030~cell projection organization	4	1.5625	0.01717860191901687	CCDC78, TMEM107, WDPCP, CLUAP1	180	59	19414	7.312241054613937	0.9999996506910387	0.6134192435248942	0.6069772678052628
GOTERM_BP_DIRECT	GO:0007368~determination of left/right symmetry	4	1.5625	0.021296371764925822	DNAH11, DNAH5, RPGRIP1L, CFAP53	180	64	19414	6.740972222222223	0.9999999904780001	0.7300396241016572	0.7223729302662839
GOTERM_BP_DIRECT	GO:1902017~regulation of cilium assembly	3	1.171875	0.02376481099110876	WDPCP, MAPK15, CDKL1	180	26	19414	12.444871794871794	0.9999999989092506	0.7833247315146232	0.7750984507869317
GOTERM_BP_DIRECT	GO:0042744~hydrogen peroxide catabolic process	3	1.171875	0.02551274321111717	HBB, HBA2, HBA1	180	27	19414	11.98395061728395	0.9999999997656047	0.8097933678491634	0.8012891201121245
GOTERM_BP_DIRECT	GO:0098869~cellular oxidant detoxification	4	1.5625	0.031010219786651746	GPX8, HBB, HBA2, HBA1	180	74	19414	5.83003003003003	0.9999999999981725	0.9491342270414481	0.9391666563957386
GOTERM_CC_DIRECT	GO:0005923~bicellular tight junction	5	1.953125	0.03182524435503031	CLDN25, FRMPD2, MXRA8, RPGRIP1L, MAPK15	190	130	20624	4.174898785425101	0.9994307312959892	0.2940652578404801	0.2724240916790595
GOTERM_BP_DIRECT	GO:0060541~respiratory system development	2	0.78125	0.03637643439649515	SPEF2, WDPCP	180	4	19414	53.927777777777784	0.9999999999999845	1.0	0.9906542056074766
GOTERM_BP_DIRECT	GO:0001843~neural tube closure	4	1.5625	0.03897265729857475	IFT172, SALL4, IFT57, CLUAP1	180	81	19414	5.326200274348423	0.9999999999999984	1.0	0.9906542056074766
GOTERM_CC_DIRECT	GO:0008352~katanin complex	2	0.78125	0.04499254386638152	KATNAL1, KATNAL2	190	5	20624	43.41894736842105	0.9999759252329262	0.3997414474282358	0.37032324566944785
GOTERM_MF_DIRECT	GO:0001653~peptide receptor activity	2	0.78125	0.04737851147970892	GUCY2C, GUCY2F	184	5	18945	41.18478260869565	0.9999979652974975	0.8954801869207503	0.8657409925211681
GOTERM_MF_DIRECT	GO:0004869~cysteine-type endopeptidase inhibitor activity	3	1.171875	0.04956532399930352	CST2, CST1, CST4	184	37	18945	8.348266745005876	0.9999989060091787	0.8954801869207503	0.8657409925211681
GOTERM_BP_DIRECT	GO:0001580~detection of chemical stimulus involved in sensory perception of bitter taste	3	1.171875	0.05014331434528575	CST2, CST1, CST4	180	39	19414	8.296581196581196	1.0	1.0	0.9906542056074766
GOTERM_BP_DIRECT	GO:0010942~positive regulation of cell death	3	1.171875	0.05014331434528575	HBB, HBA2, HBA1	180	39	19414	8.296581196581196	1.0	1.0	0.9906542056074766
GOTERM_BP_DIRECT	GO:0043584~nose development	2	0.78125	0.05406810584677744	RDH10, RPGRIP1L	180	6	19414	35.951851851851856	1.0	1.0	0.9906542056074766
GOTERM_BP_DIRECT	GO:0021532~neural tube patterning	2	0.78125	0.05406810584677744	TMEM107, RPGRIP1L	180	6	19414	35.951851851851856	1.0	1.0	0.9906542056074766
GOTERM_BP_DIRECT	GO:1904158~axonemal central apparatus assembly	2	0.78125	0.05406810584677744	SPAG17, DNAJB13	180	6	19414	35.951851851851856	1.0	1.0	0.9906542056074766
GOTERM_BP_DIRECT	GO:1905198~manchette assembly	2	0.78125	0.05406810584677744	SPAG17, MEIG1	180	6	19414	35.951851851851856	1.0	1.0	0.9906542056074766
GOTERM_BP_DIRECT	GO:0042542~response to hydrogen peroxide	3	1.171875	0.059675416273825464	HBB, HBA2, HBA1	180	43	19414	7.524806201550388	1.0	1.0	0.9906542056074766
GOTERM_MF_DIRECT	GO:0020037~heme binding	5	1.953125	0.06124562505398936	ADGB, CYP2A6, HBB, HBA2, HBA1	184	153	18945	3.364769820971867	0.999999961182016	0.9891302849809978	0.9562809397233262
GOTERM_CC_DIRECT	GO:0005876~spindle microtubule	3	1.171875	0.06398134419453211	FAM161A, ARL3, KIF4A	190	45	20624	7.236491228070176	0.9999997673406028	0.5473959447754414	0.5071113947270323
GOTERM_MF_DIRECT	GO:0017046~peptide hormone binding	3	1.171875	0.0647485369451755	GUCY2C, OXTR, PRLR	184	43	18945	7.183392315470172	0.9999999858529142	0.9891302849809978	0.9562809397233262
GOTERM_MF_DIRECT	GO:0032027~myosin light chain binding	2	0.78125	0.06569869051534302	SPATA6L, SPATA6	184	7	18945	29.417701863354036	0.9999999892482654	0.9891302849809978	0.9562809397233262
GOTERM_BP_DIRECT	GO:0051013~microtubule severing	2	0.78125	0.07143674801458831	KATNAL1, KATNAL2	180	8	19414	26.963888888888892	1.0	1.0	0.9906542056074766
GOTERM_BP_DIRECT	GO:1900426~positive regulation of defense response to bacterium	2	0.78125	0.07143674801458831	GRN, NLRP10	180	8	19414	26.963888888888892	1.0	1.0	0.9906542056074766
GOTERM_BP_DIRECT	GO:1904491~protein localization to ciliary transition zone	2	0.78125	0.07143674801458831	TMEM107, MAPK15	180	8	19414	26.963888888888892	1.0	1.0	0.9906542056074766
GOTERM_CC_DIRECT	GO:0097546~ciliary base	3	1.171875	0.07162869737522755	CFAP36, IFT57, CLUAP1	190	48	20624	6.78421052631579	0.9999999650284901	0.5909367533456272	0.5474479013678106
GOTERM_BP_DIRECT	GO:0016339~calcium-dependent cell-cell adhesion via plasma membrane cell adhesion molecules	3	1.171875	0.07237752834576978	PCDHB6, PCDHB14, CDH26	180	48	19414	6.740972222222222	1.0	1.0	0.9906542056074766
GOTERM_BP_DIRECT	GO:0031122~cytoplasmic microtubule organization	3	1.171875	0.07768190047830287	KATNAL1, KATNAL2, IFT172	180	50	19414	6.471333333333333	1.0	1.0	0.9906542056074766
GOTERM_BP_DIRECT	GO:1901990~regulation of mitotic cell cycle phase transition	2	0.78125	0.08000177028194894	UBD, NEK11	180	9	19414	23.9679012345679	1.0	1.0	0.9906542056074766
GOTERM_MF_DIRECT	GO:0008568~microtubule-severing ATPase activity	2	0.78125	0.08366843651097511	KATNAL1, KATNAL2	184	9	18945	22.880434782608695	0.9999999999432175	1.0	0.9703703703703703
GOTERM_MF_DIRECT	GO:0005127~ciliary neurotrophic factor receptor binding	2	0.78125	0.08366843651097511	CNTF, PRLR	184	9	18945	22.880434782608695	0.9999999999432175	1.0	0.9703703703703703
GOTERM_MF_DIRECT	GO:0004383~guanylate cyclase activity	2	0.78125	0.08366843651097511	GUCY2C, GUCY2F	184	9	18945	22.880434782608695	0.9999999999432175	1.0	0.9703703703703703
GOTERM_BP_DIRECT	GO:0046777~protein autophosphorylation	5	1.953125	0.08397809618559943	STK33, ERBB4, DAPK1, NEK2, MAPK15	180	179	19414	3.0127250155183116	1.0	1.0	0.9906542056074766
GOTERM_MF_DIRECT	GO:0004867~serine-type endopeptidase inhibitor activity	4	1.5625	0.08699971458714936	SERPINB10, COL28A1, WFDC6, EPPIN-WFDC6	184	108	18945	3.813405797101449	0.9999999999787604	1.0	0.9703703703703703
GOTERM_BP_DIRECT	GO:0042572~retinol metabolic process	3	1.171875	0.08863929045618449	AKR1B10, RDH10, ADH6	180	54	19414	5.991975308641975	1.0	1.0	0.9906542056074766
GOTERM_CC_DIRECT	GO:0030496~midbody	5	1.953125	0.09369406076268601	KATNAL1, ARL3, KIF4A, NEK2, DCDC1	190	187	20624	2.9023360540388405	0.999999999864953	0.7036003048630936	0.6518201958471949
GOTERM_BP_DIRECT	GO:0001822~kidney development	4	1.5625	0.09576884655694189	ARL3, WDPCP, RPGRIP1L, VEGFA	180	118	19414	3.6561205273069683	1.0	1.0	0.9906542056074766
GOTERM_CC_DIRECT	GO:0005881~cytoplasmic microtubule	3	1.171875	0.09616125693016739	REEP1, CYP2A6, ARL3	190	57	20624	5.713019390581718	0.9999999999280534	0.7036003048630936	0.6518201958471949
GOTERM_CC_DIRECT	GO:0001669~acrosomal vesicle	4	1.5625	0.09631201797395549	SPAG17, IQUB, TCP11, ENKUR	190	119	20624	3.6486510393631137	0.999999999930773	0.7036003048630936	0.6518201958471949
GOTERM_BP_DIRECT	GO:1903706~regulation of hemopoiesis	2	0.78125	0.09689683336868674	GFI1B, MEAF6	180	11	19414	19.610101010101012	1.0	1.0	0.9906542056074766
GOTERM_BP_DIRECT	GO:0007168~receptor guanylyl cyclase signaling pathway	2	0.78125	0.09689683336868674	GUCY2C, GUCY2F	180	11	19414	19.610101010101012	1.0	1.0	0.9906542056074766
GOTERM_BP_DIRECT	GO:0006182~cGMP biosynthetic process	2	0.78125	0.09689683336868674	GUCY2C, GUCY2F	180	11	19414	19.610101010101012	1.0	1.0	0.9906542056074766
GOTERM_CC_DIRECT	GO:0005576~extracellular region	27	10.546875	0.09934356221469455	CRISP2, SPAG17, WFDC6, GRN, CNTF, SPEF2, DNAH5, HBB, SPATA6, EPPIN-WFDC6, C6ORF15, ERBB4, HGFAC, COL28A1, DNAH11, ABCC6, RFX3, HBA2, HBA1, MAPK15, PRLR, VEGFA, AKR1B10, COL21A1, SCG3, CFAP53, LGMN	190	2184	20624	1.3419317524580683	0.9999999999681459	0.7036003048630936	0.6518201958471949
