Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_CC_DIRECT	GO:0005886~plasma membrane	130	37.249283667621775	1.7833834527205809E-9	ITSN2, CPNE8, SPARC, ITPRIP, SIRPD, GPR65, IL1RAP, ANTXR2, ENDOU, CYSLTR1, CAPNS2, LAMP2, DUOXA2, PIM1, SLC12A6, TGM5, CMKLR1, PDGFRB, PPP1R16B, UNC5A, ACTN2, PRKCB, SPNS2, MCEMP1, OLFM4, ACE2, DOK3, PSG4, SLC9A7, APLNR, CD300E, DSC2, S100A8, DSC3, COL17A1, CSF1R, PXK, PCDH10, SLC1A3, ITPR2, SLC41A1, FPR3, CACNA1I, SDCBP, MICAL1, PLCG2, S100A12, SLAMF7, PAG1, CLCA4, MFAP3L, PRPH, ABCA1, CCR1, LYN, MGAM, HSPA6, HTR1B, TRPV3, RAB27B, SLC16A10, PTPRE, SDK1, VNN1, SELL, PARVG, LPAR6, REEP2, XKR3, ITM2B, PICALM, SLC40A1, SECTM1, HIF3A, ARRB2, MS4A4A, ADGRE2, CLEC1A, RASGEF1B, CASP4, CASP1, JAK3, TMPRSS11B, FCER1G, IFNGR1, IZUMO1, TMPRSS11F, APBB1IP, MS4A6A, PLSCR1, PECAM1, TLR7, CD48, DSG3, LCP1, RAPGEF6, HBEGF, HCN4, RGS18, ROCK1, MOSPD2, GNAI3, ADCY7, STX11, LILRA5, FCHO2, CXCR2, GPR156, GBP1, MPP1, IL10RA, KCNJ16, GPR50, LILRB1, LILRB2, SORBS1, ATP2B1, MCOLN2, LILRB4, GPR141, P2RX7, FCGR2A, APC, TAOK3, STK17B, ATP13A4, FAS, PIK3AP1, IL18R1, ADGRL2	314	5333	20624	1.6010873291045657	6.402344508993352E-7	6.402346595266885E-7	6.117005242831592E-7
GOTERM_BP_DIRECT	GO:0007165~signal transduction	44	12.607449856733524	4.791053820558259E-7	ARHGAP9, CSF1R, CXCL6, COL15A1, ECM1, ROCK1, CRABP2, PDE1B, ITPR2, SECTM1, FPR3, ARRB2, HIF1A, SCUBE2, ENDOU, CACNA1I, CLEC1A, CCL7, MICAL1, CXCR2, CASP1, PDE4B, CCL2, PAG1, MPP1, LYN, PDGFRB, IFNGR1, PRKCB, GAB1, LILRB1, LILRB2, OLFM4, ARHGAP25, GPR141, APBB1IP, ARHGAP30, GDNF, PSG4, RASA2, PECAM1, FAS, IL18R1, HBEGF	290	1283	19414	2.295847555567501	9.352554110368949E-4	4.976437223612821E-4	4.933097350251439E-4
GOTERM_BP_DIRECT	GO:0006954~inflammatory response	23	6.59025787965616	5.098808630750841E-7	CCR1, CXCL6, CSF1R, ECM1, PXK, FPR3, IL1RAP, AIF1, P2RX7, POLB, ADGRE2, VNN1, CCL7, CASP4, CXCR2, REL, S100A12, CCL2, TLR7, S100A8, IL18R1, HAVCR2, CMKLR1	290	428	19414	3.5975024170157917	9.953019376007788E-4	4.976437223612821E-4	4.933097350251439E-4
GOTERM_BP_DIRECT	GO:0006952~defense response	10	2.865329512893983	3.238139048522871E-6	CXCL6, CYSLTR1, CLEC1A, CRISP3, MX2, RNASE6, CD48, INHBB, TPSAB1, MALT1	290	81	19414	8.264793529161345	0.006304140795106772	0.002106949140905548	0.0020885996862972517
GOTERM_CC_DIRECT	GO:0045121~membrane raft	15	4.297994269340974	2.45589600023743E-5	LYN, ABCA1, UNC5A, GNAI3, ATP2B1, BCL10, SORBS1, ACE2, SDCBP, PLSCR1, PECAM1, PLCG2, FAS, CD48, PAG1	314	245	20624	4.0213180813726765	0.008778021124934199	0.004408333320426187	0.0042118616404071925
GOTERM_BP_DIRECT	GO:0045087~innate immune response	25	7.163323782234957	2.464994298676722E-5	TMEM45B, CSF1R, CRISP3, BCL10, IL1RAP, MALT1, IFIT3, LILRA5, CASP4, S100A12, JAK3, GBP1, HAVCR2, ZBP1, LYN, FCER1G, RSAD2, MX2, RNASE6, NMI, MCOLN2, VNN1, REL, TLR7, S100A8	290	627	19414	2.669251498652588	0.04700148351072864	0.012029172177542404	0.011924409919848644
GOTERM_BP_DIRECT	GO:0002774~Fc receptor mediated inhibitory signaling pathway	4	1.146131805157593	3.1933459317210596E-5	LYN, LILRB1, LILRB2, LILRB4	290	5	19414	53.55586206896551	0.0604620262593093	0.012466822517439016	0.0123582487557605
GOTERM_MF_DIRECT	GO:0005515~protein binding	234	67.0487106017192	4.5112963441019805E-5	ITSN2, CPNE8, SPARC, TMEM200A, WIPF1, ANTXR2, IFI30, IFIT3, RCBTB2, GLS, NIPAL4, CAPNS2, WDR90, CMKLR1, GAMT, RSAD2, ACTN2, PRKCB, DNTTIP2, MCEMP1, OVOL1, ACE2, PRR15, UNC119B, CRABP2, PDE1B, FPR3, BCL10, BAZ2B, HIF1A, RDH12, MICAL1, PLCG2, HMOX1, S100A12, PAG1, SNX6, ABCA1, CCR1, LYN, EGR2, XRCC4, TPRG1, PBX2, RAB27B, SLC16A10, NMI, CRNN, PARVG, LPAR6, ID2, MAGED4, REL, SNAI1, TMCC3, ITM2B, ARHGAP9, ECM1, SECTM1, PYGM, CTSV, MS4A4A, ADAMTSL4, NEFL, TPSAB1, JAK3, HAVCR2, IKBIP, FCER1G, IFT140, IFNGR1, IZUMO1, GAB1, KRT34, PAX6, MTSS1, TOPORS, KRTAP9-8, CDC20B, APBB1IP, PHF20L1, MS4A6A, PLSCR1, TFEC, PELI1, TMEM106B, TLR7, CD48, RAPGEF6, HBEGF, FOXC1, GNAI3, AIF1, STX11, NFIL3, PLAGL1, ALOX5, CXCR2, C22ORF23, MAP4K4, MPP1, DMRT2, IL10RA, GPR50, LILRB1, LILRB2, KRT10, SORBS1, TUBB4B, LILRB4, GPR141, TAOK3, SEMG2, CAPZA1, KRT14, CAPZA2, FAS, IL18R1, PLVAP, SAMD9L, TPSB2, ITPRIP, ZFAND6, DOCK10, MAGED4B, RUVBL2, DUOXA2, LAMP2, ARHGDIB, PIM1, TGM5, KRT6C, KRT6B, SYBU, PDGFRB, ZBP1, PPP1R16B, CEP135, CSGALNACT2, USP2, LMO2, EPDR1, CDYL, OLFM4, SRCIN1, TMEM252, DOK3, RAB36, CCNE2, SLC9A7, APLNR, CD300E, LRIF1, S100A8, DSC2, COL17A1, CSF1R, DTX1, SLC1A3, SLC41A1, SCUBE2, CACNA1I, SDCBP, MFAP3L, PRPH, MGAM, ZFHX2, ZG16B, HSPA6, HTR1B, INHBB, ARPC5, PTPRE, TMEM17, ARHGAP30, GDNF, SELL, REEP2, LCN1, RHPN1-AS1, PICALM, TMEM45B, CXCL6, MOXD1, HSPB8, SLC40A1, TNFAIP2, ARRB2, POLB, ADGRE2, IFT52, ARL5B, CLEC1A, BCL7A, ADAMTS1, CASP4, CASP1, PHACTR3, VCPKMT, ZNF764, IQCC, MSL1, MYH1, IRF1, PECAM1, SPOPL, DSG3, INA, RGS18, ROCK1, MOSPD2, ASAP1, BARX2, MALT1, RAB21, CCL7, FCHO2, CCL2, GBP1, USP25, WTAP, KRR1, MX2, LRWD1, PTPN12, ATP2B1, SOD2, P2RX7, SLC25A37, FCGR2A, APC, PPP2R2C, KATNBL1, PIK3AP1	303	12648	18945	1.1567672421891146	0.023847036418251033	0.024180548404386614	0.024180548404386614
GOTERM_CC_DIRECT	GO:0005887~integral component of plasma membrane	41	11.74785100286533	1.5143351089842204E-4	COL17A1, CSF1R, PCDH10, GPR65, MOSPD2, SLC40A1, SLC1A3, IL1RAP, ADCY7, ADGRE2, CYSLTR1, CLEC1A, CXCR2, SLC12A6, CLCA4, CMKLR1, CCR1, ABCA1, PDGFRB, TMPRSS11B, FCER1G, IFNGR1, IL10RA, TRPV3, HTR1B, GPR50, SLC16A10, ATP2B1, LILRB2, TMPRSS11F, TSPAN16, P2RX7, PLSCR1, FCGR2A, SELL, LPAR6, REEP2, PECAM1, APLNR, ADGRL2, HBEGF	314	1438	20624	1.8727000522665063	0.052917191973939515	0.018121543470844506	0.017313898079386252
GOTERM_BP_DIRECT	GO:0032695~negative regulation of interleukin-12 production	5	1.4326647564469914	1.5626793400332848E-4	LILRB1, ARRB2, JAK3, CMKLR1, LILRA5	290	19	19414	17.617059891107075	0.2630351810383871	0.04823575007877925	0.04781566414059316
