Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_CC_DIRECT	GO:0005930~axoneme	39	6.446280991735537	2.172095973578399E-31	CFAP61, DNAH2, CCDC103, IFT172, TULP3, DNAH9, RSPH9, AK8, DNALI1, KIF19, AKAP14, CCDC96, HYDIN, DZIP1L, CFAP46, CFAP43, BBS5, CFAP45, DNAH12, CFAP74, CFAP52, RSPH4A, DNAI2, DNAH10, DNAH17, SPAG6, DNAAF1, CCDC113, DCDC2, LRRC43, WDR54, CFAP221, EFHC1, CCDC65, EFHC2, DRC1, CFAP54, GAS8, CCDC40	509	123	20624	12.847381283243088	9.079361169557708E-29	9.079361169557708E-29	8.753546773520948E-29
GOTERM_CC_DIRECT	GO:0031514~motile cilium	26	4.297520661157025	1.487114768272991E-16	CFAP61, DNAH2, CCDC103, DNAH9, RSPH9, AK7, DNALI1, NPHP1, TEKT1, TEKT2, ROPN1L, LOC442028, SPA17, RSPH4A, DNAH17, IFT122, IQCD, RSPH1, RSPH14, DYDC1, CCDC65, DRC1, IFT46, TTLL9, GAS8, CFAP99	509	120	20624	8.779043876882778	4.6407322429331543E-14	3.108069865690551E-14	2.996536258070077E-14
GOTERM_BP_DIRECT	GO:0060271~cilium assembly	31	5.12396694214876	5.0446312754196676E-14	IFT172, SNX10, TCTN2, TEKT1, TCTN1, TEKT2, CCDC96, DZIP1L, LOC442028, CFAP43, CC2D2A, BBS5, CFAP52, RSPH4A, DNAI2, DNAAF1, CCDC113, ARMC9, DCDC2, IFT122, RABL2B, NME5, WDR54, TMEM231, IFT22, CFAP221, UBXN10, CCDC65, CEP41, IFT46, CFAP54	471	229	19414	5.579821804392772	1.1965939350488952E-10	1.1970910016570872E-10	1.186497275978706E-10
GOTERM_CC_DIRECT	GO:0005929~cilium	32	5.289256198347108	5.840717988410066E-14	FANK1, STOML3, IFT172, TULP3, CFAP126, DNALI1, KIF19, NPHP1, DZIP1L, ROPN1L, SPA17, DNAI1, DNAH12, ODF2, MOK, DAW1, DCDC2, IFT122, TTC21A, DLEC1, NME5, TBX3, TTLL6, IFT22, CFAP221, SNTN, UBXN10, CEP41, IFT46, TTLL9, GAS8, CCDC40	509	242	20624	5.357839874003474	2.4410251597828392E-11	8.138067063851358E-12	7.846031164430856E-12
GOTERM_CC_DIRECT	GO:0097729~9+2 motile cilium	12	1.9834710743801653	5.136025715558379E-13	DNAH12, CFAP221, CFAP52, DNAH10, CETN2, DNAH9, RSPH9, CFAP43, DNAI1, AK8, DNALI1, CFAP45	509	21	20624	23.153522312657874	2.1468027355808772E-10	5.3671468727585057E-11	5.1745459084250664E-11
GOTERM_CC_DIRECT	GO:0036064~ciliary basal body	26	4.297520661157025	8.299436962962566E-13	FANK1, C11ORF97, CETN2, IFT172, CFAP126, CCDC96, DZIP1L, BBS5, GAS2L2, ODF2, CCDC113, ARMC9, IFT122, RABL2B, IQCD, MAPK15, TTLL6, AGBL2, CCDC170, CCDC65, CEP41, EFHC2, IFT46, SAXO2, TTLL9, GAS8	509	171	20624	6.160732545180896	3.468947351592533E-10	6.938329301036705E-11	6.689346192147827E-11
GOTERM_BP_DIRECT	GO:0003351~epithelial cilium movement	10	1.6528925619834711	3.5093850380563654E-10	DNAAF2, SPAG6, CCDC103, ROPN1L, NME5, SPA17, DPCD, DNAI1, GAS8, CCDC40	471	20	19414	20.609341825902334	8.33127653199206E-7	4.1638853476538777E-7	4.1270368047542857E-7
GOTERM_BP_DIRECT	GO:0035082~axoneme assembly	11	1.8181818181818181	8.338802707119324E-10	RSPH4A, RSPH1, CFAP74, LRGUK, DNAAF1, CFAP46, RSPH9, LRRC43, CC2D2A, GAS8, CCDC40	471	29	19414	15.634673109305218	1.97962986914213E-6	6.595992941331385E-7	6.53762132238155E-7
GOTERM_BP_DIRECT	GO:0003341~cilium movement	13	2.1487603305785123	1.1140851906406591E-9	CFAP61, RSPH4A, DNAI2, DNAH17, CCDC103, DNAAF1, DNAH9, RSPH9, NME5, CFAP221, HYDIN, DNAI1, CCDC40	471	48	19414	11.163393489030433	2.6448346677199197E-6	6.60931039347571E-7	6.550820920967076E-7
GOTERM_CC_DIRECT	GO:0005879~axonemal microtubule	12	1.9834710743801653	1.1992953181110607E-9	PACRG, CFAP52, SPAG8, TEKT1, TEKT2, EFHC1, EFHB, EFHC2, SAXO2, CFAP126, CFAP45, RIBC2	509	38	20624	12.795367593837247	5.013053224756092E-7	8.355090716173723E-8	8.055266886645959E-8
