Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_CC_DIRECT	GO:0022626~cytosolic ribosome	5	16.129032258064516	5.858574035849762E-6	RPL21, RPL22, RPS6, RPS3A, RPL7	29	88	20624	40.40752351097179	6.20817879711133E-4	6.210088478000748E-4	6.092916997283753E-4
GOTERM_BP_DIRECT	GO:0002181~cytoplasmic translation	5	16.129032258064516	5.9711922464672705E-6	RPL21, RPL22, RPS6, RPS3A, RPL7	27	90	19414	39.946502057613166	0.0014738017742029763	0.0014689132926309486	0.0014689132926309486
GOTERM_MF_DIRECT	GO:0005515~protein binding	29	93.54838709677419	1.2477987216006112E-4	RYR2, ANKRD37, MEAF6, DPY30, CYP3A5, RPL7, PPP1R7, FAM86B2, MED31, SLIT1, FGFBP2, RPL21, DYNLT1, FZD5, SERPINF1, RPL22, RPS6, RPS3A, TBCA, DYNLL1, GTF2H5, SQLE, MYL7, DES, CASQ2, UFC1, TFF3, TRIB3, CCDC60	30	12648	18945	1.4479364326375712	0.009191781588501757	0.007173898960456917	0.007173898960456917
GOTERM_MF_DIRECT	GO:0003735~structural constituent of ribosome	5	16.129032258064516	1.913039722788511E-4	RPL21, RPL22, RPS6, RPS3A, RPL7	30	190	18945	16.61842105263158	0.014058097193204389	0.007173898960456917	0.007173898960456917
GOTERM_BP_DIRECT	GO:0006412~translation	5	16.129032258064516	2.0067774850253658E-4	RPL21, RPL22, RPS6, RPS3A, RPL7	27	221	19414	16.267806267806268	0.0483637219658376	0.024683363065811998	0.024683363065811998
GOTERM_CC_DIRECT	GO:0005840~ribosome	4	12.903225806451612	0.001575347228651734	RPL21, RPL22, RPS6, RPS3A	29	171	20624	16.635612018552127	0.1539006367645811	0.07295473299458294	0.07157822859845872
GOTERM_CC_DIRECT	GO:1990904~ribonucleoprotein complex	4	12.903225806451612	0.0020647565941863096	RPL22, RPS6, RPS3A, RPL7	29	188	20624	15.131327953044755	0.19675094795582193	0.07295473299458294	0.07157822859845872
GOTERM_BP_DIRECT	GO:0086029~Purkinje myocyte to ventricular cardiac muscle cell signaling	2	6.451612903225806	0.002676754779290583	RYR2, CASQ2	27	2	19414	719.0370370370371	0.48420449089187223	0.2194938919018278	0.2194938919018278
GOTERM_CC_DIRECT	GO:0022625~cytosolic large ribosomal subunit	3	9.67741935483871	0.0031961129693684333	RPL21, RPL22, RPL7	29	62	20624	34.411568409343715	0.287753011265486	0.08469699368826349	0.08309893720357926
GOTERM_MF_DIRECT	GO:0042802~identical protein binding	8	25.806451612903224	0.012545069404219513	RYR2, DES, DYNLT1, RPL22, TFF3, DPY30, LY6G5C, RPL7	30	1704	18945	2.9647887323943665	0.6071028134626768	0.31362673510548783	0.31362673510548783
