Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_CC_DIRECT	GO:0005930~axoneme	15	6.048387096774194	5.086081173627633E-12	DNAH11, TRAF3IP1, DNAH5, CFAP70, DNAH6, DNAJB13, SPATA4, RPGRIP1L, SPATA7, LCA5L, RP1, CFAP36, WDPCP, MNS1, IFT57	185	123	20624	13.595253790375743	1.1647037778672598E-9	1.1647125887607279E-9	1.0731631276354305E-9
GOTERM_CC_DIRECT	GO:0031514~motile cilium	14	5.64516129032258	5.6491984665352915E-11	ADGB, SPAG17, DNAH11, DNAH5, CFAP70, DNAJB13, IQCG, IFT81, IQUB, ZBBX, CFAP36, CCDC181, TEKT3, MNS1	185	120	20624	13.006126126126128	1.2936675508612439E-8	6.468332244182909E-9	5.959904382194732E-9
GOTERM_BP_DIRECT	GO:0060271~cilium assembly	16	6.451612903225806	2.595035238303287E-9	TRAF3IP1, DNAH5, ARL3, CFAP70, RFX3, FAM161A, IFT81, TMEM67, IQUB, TMEM107, CFAP47, TEKT3, WDPCP, IFT57, CFAP53, CLUAP1	176	229	19414	7.707026597856292	2.1486868290176986E-6	2.1460941420768185E-6	2.122738824932089E-6
GOTERM_CC_DIRECT	GO:0005929~cilium	16	6.451612903225806	4.906236737624649E-9	DNAH7, TRAF3IP1, DNAH5, ARL3, RPGRIP1L, MLF1, LZTFL1, FAM161A, IFT81, CFAP47, CFAP36, DYNLRB2, WDPCP, IFT57, CFAP53, CLUAP1	185	242	20624	7.370649988831807	1.123527587409967E-6	3.7450940430534817E-7	3.450719838796003E-7
GOTERM_CC_DIRECT	GO:0005874~microtubule	17	6.854838709677419	3.878103407209332E-8	SPAG17, DNAH11, DNAH7, DNAH5, LRRC49, DNAH6, DCDC1, RP1, TPPP3, KATNAL1, KATNAL2, KIF4A, CSPP1, CCDC181, DYNLRB2, NEK2, DNAL1	185	325	20624	5.831318087318087	8.880817535139585E-6	2.220214200627343E-6	2.0456995473029226E-6
GOTERM_BP_DIRECT	GO:0003341~cilium movement	8	3.225806451612903	2.3122353989234289E-7	DNAH11, DNAH7, DNAH5, CFAP70, ZBBX, ZMYND10, TTC29, CFAP53	176	48	19414	18.3844696969697	1.9143478716932005E-4	9.561093374548378E-5	9.457042781596824E-5
GOTERM_CC_DIRECT	GO:0036126~sperm flagellum	9	3.6290322580645165	3.143035285209535E-7	SPEF2, CFAP70, CCDC181, DNAJB13, TEKT3, MNS1, TTC29, TCP11, IQCG	185	74	20624	13.558509861212565	7.197292917049403E-5	1.439510160625967E-5	1.326360890358424E-5
GOTERM_CC_DIRECT	GO:0002177~manchette	6	2.4193548387096775	5.623993540912519E-7	SPAG17, SPEF2, MEIG1, CCDC181, LZTFL1, IQCG	185	19	20624	35.204551920341395	1.287811952913609E-4	2.1464908681149446E-5	1.977771061887569E-5
GOTERM_CC_DIRECT	GO:0032391~photoreceptor connecting cilium	7	2.82258064516129	1.3864598281237574E-6	SPTBN5, RP1, FAM161A, ARL3, RPGRIP1L, IFT57, SPATA7	185	40	20624	19.50918918918919	3.1744912311160167E-4	4.535704294862006E-5	4.179186053344469E-5
GOTERM_BP_DIRECT	GO:0044782~cilium organization	6	2.4193548387096775	2.5799861682558345E-6	ARMC2, FAM161A, WDPCP, MNS1, TTC29, IQCG	176	25	19414	26.473636363636363	0.0021339511848635917	7.112161870491918E-4	7.034762285444242E-4
GOTERM_BP_DIRECT	GO:0007288~sperm axoneme assembly	6	2.4193548387096775	4.6690891942323E-6	ARMC2, SPEF2, MEIG1, CFAP47, MNS1, IQCG	176	28	19414	23.637175324675322	0.0038585514637203833	9.65334190907528E-4	9.548287402205053E-4
GOTERM_BP_DIRECT	GO:0042073~intraciliary transport	6	2.4193548387096775	1.0871534837608532E-5	TRAF3IP1, IFT81, ARL3, WDPCP, IFT57, LCA5L	176	33	19414	20.055785123966942	0.00896128595220358	0.0017981518621404513	0.001778583099432756
GOTERM_CC_DIRECT	GO:0035869~ciliary transition zone	6	2.4193548387096775	1.2074099444987135E-5	TRAF3IP1, TMEM67, TMEM107, CFAP36, RPGRIP1L, CDKL1	185	34	20624	19.673131955484898	0.0027611664136749647	3.4562109661275675E-4	3.1845437286153567E-4
GOTERM_MF_DIRECT	GO:0045505~dynein intermediate chain binding	6	2.4193548387096775	2.6300651545820326E-5	SPTBN5, DNAH11, DNAH7, DNAH5, DNAH6, DYNLRB2	178	38	18945	16.80514488468362	0.006684314258422419	0.0067329667957300035	0.0065225615833634405
GOTERM_CC_DIRECT	GO:0005813~centrosome	17	6.854838709677419	5.1515460188125166E-5	CDKL2, TRAF3IP1, CCDC13, ARL3, RPGRIP1L, ESPL1, FAM161A, KATNAL1, IFT81, CSPP1, TMEM67, DYNLRB2, NEK2, IFT57, CLUAP1, STOX1, NEK11	185	567	20624	3.3424662757996093	0.011728028441338245	0.0013107822647867402	0.0012077513444104899
GOTERM_CC_DIRECT	GO:0097542~ciliary tip	6	2.4193548387096775	6.716094772238362E-5	RP1, TRAF3IP1, IFT81, DYNLRB2, IFT57, CLUAP1	185	48	20624	13.935135135135136	0.015262699631586996	0.0015379857028425847	0.0014170959969422945
GOTERM_CC_DIRECT	GO:0097224~sperm connecting piece	4	1.6129032258064515	1.0935878788877484E-4	SPATA6L, CFAP47, DNAJB13, SPATA6	185	11	20624	40.538574938574946	0.024733519380110036	0.0022766511296844942	0.0020977003858664994
GOTERM_MF_DIRECT	GO:0008017~microtubule binding	11	4.435483870967742	1.9488233933549886E-4	REEP1, RP1, KATNAL1, FAM161A, KATNAL2, TRAF3IP1, ARL3, KIF4A, CCDC181, SPATA4, DCDC1	178	264	18945	4.434691011235955	0.048485011142627044	0.024944939434943855	0.02416541007760186
GOTERM_CC_DIRECT	GO:0005737~cytoplasm	74	29.838709677419356	2.4135904622561133E-4	CNTF, SPEF2, FRMPD2, DUSP19, TTC29, MYLK, SALL4, CSPP1, CFAP47, NEK2, CDKL2, CCDC78, DAPK1, LRRC49, LMNTD1, RPGRIP1L, LZTFL1, MLF1, IQCG, TXLNB, KATNAL1, ESPL1, KATNAL2, IFT81, PIH1D2, WDPCP, MNS1, ZMYND10, CARD14, SKAP1, CDKL1, CERKL, SPTBN5, ARL3, TTC41P, DNAH5, CRIP3, CRIP1, NPAS2, CST4, CST2, STK33, CST1, ALS2CL, CLMN, PPP1R7, UBD, RDH10, CCDC181, STAP1, CAMK2G, STOX1, CAP2, ANKRD34B, DNAH11, ZNF185, DCDC1, VEGFA, REEP1, IRAK1BP1, TPPP3, NLRP10, KIF4A, GIPC2, CFAP36, DYNLRB2, PLCH1, MYCBPAP, GALK2, CAPS, DZIP3, DNAL1, LGMN, NEK11	185	5687	20624	1.4506066467381746	0.053777836877668794	0.004605935132138749	0.004243896562800332
GOTERM_CC_DIRECT	GO:0005879~axonemal microtubule	5	2.0161290322580645	3.5707547029906433E-4	TEKT3, MNS1, RPGRIP1L, CFAP53, ENKUR	185	38	20624	14.66856330014225	0.07852984080476422	0.0062900217460373645	0.005795609556392505
GOTERM_CC_DIRECT	GO:0030992~intraciliary transport particle B	4	1.6129032258064515	4.3325308303770126E-4	TRAF3IP1, IFT81, IFT57, CLUAP1	185	17	20624	26.230842607313196	0.09447143388541834	0.007086782572545257	0.006529742894353926
GOTERM_BP_DIRECT	GO:0035720~intraciliary anterograde transport	4	1.6129032258064515	4.460982916589133E-4	TRAF3IP1, IFT81, IFT57, CLUAP1	176	17	19414	25.954545454545457	0.3088869032854573	0.06148721453365356	0.06081806709616518
GOTERM_MF_DIRECT	GO:0008569~ATP-dependent microtubule motor activity, minus-end-directed	4	1.6129032258064515	5.900612336839328E-4	DNAH11, DNAH7, DNAH5, DNAH6	178	18	18945	23.651685393258425	0.13973089339299605	0.05035189194102893	0.04877839531787178
GOTERM_CC_DIRECT	GO:0097728~9+0 motile cilium	3	1.2096774193548387	7.777879379710064E-4	DNAH11, DNAH5, ENKUR	185	5	20624	66.88864864864865	0.16321050621194555	0.011874229186357365	0.010940883660792156
GOTERM_BP_DIRECT	GO:0030185~nitric oxide transport	3	1.2096774193548387	7.936356613390918E-4	HBB, HBA2, HBA1	176	5	19414	66.1840909090909	0.48179855723281273	0.09376238456106127	0.0927419958536253
GOTERM_CC_DIRECT	GO:0036064~ciliary basal body	8	3.225806451612903	8.804396836685239E-4	FAM161A, TRAF3IP1, IFT81, CFAP70, RPGRIP1L, IFT57, MLF1, SPATA7	185	171	20624	5.215489173383911	0.18266766914550292	0.012601292972505748	0.01161079832837866
GOTERM_MF_DIRECT	GO:0004672~protein kinase activity	12	4.838709677419355	8.863424690993781E-4	CDKL2, STK33, NEK5, DAPK1, MAP3K19, ULK4, NEK2, CAMK2G, GUCY2F, NEK11, MYLK, CDKL1	178	378	18945	3.3788121990369184	0.20237566715856226	0.0567259180223602	0.05495323308416144
GOTERM_BP_DIRECT	GO:0007224~smoothened signaling pathway	6	2.4193548387096775	0.0010859868522854785	HHAT, ARL3, IQUB, WDPCP, IFT57, CLUAP1	176	86	19414	7.695824524312896	0.593302545741949	0.11226389085501133	0.11104215564619017
