Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_BP_DIRECT	GO:0031536~positive regulation of exit from mitosis	2	6.451612903225806	0.006780854679760546	UBE2C, BIRC5	23	6	19414	281.3623188405797	0.6587104231861913	1.0	1.0
GOTERM_MF_DIRECT	GO:0048019~receptor antagonist activity	2	6.451612903225806	0.033669607336018724	MTRNR2L2, DKK3	25	27	18945	56.13333333333333	0.8067895228283608	1.0	1.0
GOTERM_BP_DIRECT	GO:0061436~establishment of skin barrier	2	6.451612903225806	0.03675529002013656	STMN1, HRNR	23	33	19414	51.156785243741766	0.997306059801175	1.0	1.0
GOTERM_CC_DIRECT	GO:0005576~extracellular region	7	22.58064516129032	0.04249781835746069	ISLR, TFF3, SLIT1, LY6G5C, MTRNR2L2, DKK3, HRNR	26	2184	20624	2.5424063116370808	0.9727979841018242	1.0	1.0
GOTERM_CC_DIRECT	GO:0005737~cytoplasm	12	38.70967741935484	0.057518678239278344	CCNB2, ANKRD37, MYL7, RPL21, MARVELD1, RPS6, STMN1, CASQ2, BIRC5, MTRNR2L2, MYLK3, HRNR	26	5687	20624	1.6737769000825093	0.9926778533968239	1.0	1.0
GOTERM_BP_DIRECT	GO:0007052~mitotic spindle organization	2	6.451612903225806	0.06373790003566064	STMN1, BIRC5	23	58	19414	29.10644677661169	0.9999697450762778	1.0	1.0
GOTERM_MF_DIRECT	GO:0005509~calcium ion binding	4	12.903225806451612	0.06748331160189064	MYL7, SLIT1, CASQ2, HRNR	25	750	18945	4.041600000000001	0.9650443477156283	1.0	1.0
GOTERM_BP_DIRECT	GO:0051301~cell division	3	9.67741935483871	0.06982478010248	CCNB2, UBE2C, BIRC5	23	385	19414	6.577300959909656	0.9999892047434662	1.0	1.0
GOTERM_BP_DIRECT	GO:0000281~mitotic cytokinesis	2	6.451612903225806	0.07327382124150011	STMN1, BIRC5	23	67	19414	25.196625567813108	0.9999939975829768	1.0	1.0
GOTERM_MF_DIRECT	GO:0015631~tubulin binding	2	6.451612903225806	0.07804925644952589	STMN1, BIRC5	25	64	18945	23.68125	0.9797711819682379	1.0	1.0
GOTERM_BP_DIRECT	GO:0002181~cytoplasmic translation	2	6.451612903225806	0.09722402598021994	RPL21, RPS6	23	90	19414	18.757487922705316	0.9999999041396936	1.0	1.0
